Station Code,Monitor ID,Repi [km],E_UTM [m],N_UTM [m],LON [dd],LAT [dd],
MON269, 269, 2.840000e+01, 6.660674e+05, 4.495733e+06, 2.296300e+01, 4.059600e+01,
MON270, 270, 2.820000e+01, 6.656970e+05, 4.496899e+06, 2.295900e+01, 4.060600e+01,
MON271, 271, 2.660000e+01, 6.664105e+05, 4.499512e+06, 2.296800e+01, 4.063000e+01,
MON272, 272, 2.930000e+01, 6.653320e+05, 4.495171e+06, 2.295400e+01, 4.059100e+01,
MON273, 273, 28, 6.659966e+05, 4.496677e+06, 2.296200e+01, 4.060400e+01,
MON274, 274, 2.630000e+01, 6.671588e+05, 4.498308e+06, 2.297600e+01, 4.061900e+01,
MON275, 275, 2.640000e+01, 6.669879e+05, 4.498411e+06, 2.297400e+01, 4.062000e+01,
MON276, 276, 2.810000e+01, 6.655551e+05, 4.497449e+06, 2.295700e+01, 4.061100e+01,
MON277, 277, 2.830000e+01, 6.642959e+05, 4.500497e+06, 2.294300e+01, 4.063900e+01,
MON278, 278, 2.720000e+01, 6.656194e+05, 4.500019e+06, 2.295800e+01, 4.063400e+01,
MON279, 279, 2.670000e+01, 6.663103e+05, 4.499487e+06, 2.296600e+01, 4.062900e+01,
MON280, 280, 2.610000e+01, 6.672582e+05, 4.498573e+06, 2.297700e+01, 4.062100e+01,
MON281, 281, 29, 6.653351e+05, 4.495922e+06, 2.295400e+01, 4.059800e+01,
MON282, 282, 2.640000e+01, 6.671704e+05, 4.498127e+06, 2.297600e+01, 4.061700e+01,
MON283, 283, 2.840000e+01, 6.656976e+05, 4.496499e+06, 2.295800e+01, 4.060300e+01,
MON284, 284, 2.680000e+01, 6.662456e+05, 4.499402e+06, 2.296600e+01, 4.062900e+01,
MON285, 285, 2.850000e+01, 6.658191e+05, 4.495933e+06, 2.296000e+01, 4.059800e+01,
MON286, 286, 2.670000e+01, 6.662805e+05, 4.499530e+06, 2.296600e+01, 4.063000e+01,
MON287, 287, 2.870000e+01, 6.652893e+05, 4.496691e+06, 2.295400e+01, 4.060500e+01,
MON288, 288, 2.820000e+01, 6.655481e+05, 4.497179e+06, 2.295700e+01, 4.060900e+01,
MON289, 289, 2.860000e+01, 6.657542e+05, 4.495863e+06, 2.295900e+01, 4.059700e+01,
MON290, 290, 2.880000e+01, 6.655428e+05, 4.495886e+06, 2.295600e+01, 4.059700e+01,
MON291, 291, 2.710000e+01, 6.664259e+05, 4.498010e+06, 2.296700e+01, 4.061600e+01,
MON292, 292, 2.620000e+01, 6.675066e+05, 4.497812e+06, 2.298000e+01, 4.061400e+01,
MON293, 293, 2.670000e+01, 6.662904e+05, 4.499434e+06, 2.296600e+01, 4.062900e+01,
MON294, 294, 2.890000e+01, 6.654385e+05, 4.495869e+06, 2.295500e+01, 4.059700e+01,
MON295, 295, 2.660000e+01, 6.668572e+05, 4.498175e+06, 2.297300e+01, 4.061800e+01,
MON296, 296, 2.870000e+01, 6.655606e+05, 4.495989e+06, 2.295700e+01, 4.059800e+01,
MON297, 297, 2.840000e+01, 6.657536e+05, 4.496249e+06, 2.295900e+01, 4.060000e+01,
MON298, 298, 2.810000e+01, 6.658209e+05, 4.496930e+06, 2.296000e+01, 4.060700e+01,
MON299, 299, 2.820000e+01, 6.647666e+05, 4.499339e+06, 2.294800e+01, 4.062800e+01,
MON300, 300, 2.810000e+01, 6.658133e+05, 4.496980e+06, 2.296000e+01, 4.060700e+01,
MON301, 301, 2.640000e+01, 6.665592e+05, 4.499516e+06, 2.296900e+01, 4.063000e+01,
MON302, 302, 2.860000e+01, 6.653391e+05, 4.496717e+06, 2.295400e+01, 4.060500e+01,
MON303, 303, 2.830000e+01, 6.657239e+05, 4.496738e+06, 2.295900e+01, 4.060500e+01,
MON304, 304, 2.850000e+01, 6.655850e+05, 4.496347e+06, 2.295700e+01, 4.060100e+01,
MON305, 305, 2.640000e+01, 6.670446e+05, 4.498360e+06, 2.297500e+01, 4.061900e+01,
MON306, 306, 2.790000e+01, 6.659808e+05, 4.497071e+06, 2.296200e+01, 4.060800e+01,
MON307, 307, 28, 6.660313e+05, 4.496739e+06, 2.296200e+01, 4.060500e+01,
MON308, 308, 2.840000e+01, 6.656424e+05, 4.496656e+06, 2.295800e+01, 4.060400e+01,
MON309, 309, 2.850000e+01, 6.652881e+05, 4.497216e+06, 2.295400e+01, 4.060900e+01,
MON310, 310, 2.850000e+01, 6.653202e+05, 4.497146e+06, 2.295400e+01, 4.060900e+01,
MON311, 311, 2.850000e+01, 6.656287e+05, 4.496440e+06, 2.295800e+01, 4.060200e+01,
MON312, 312, 2.860000e+01, 6.652762e+05, 4.496892e+06, 2.295400e+01, 4.060600e+01,
MON313, 313, 2.860000e+01, 6.653611e+05, 4.496618e+06, 2.295400e+01, 4.060400e+01,
MON314, 314, 2.850000e+01, 6.653859e+05, 4.496916e+06, 2.295500e+01, 4.060700e+01,
MON315, 315, 2.810000e+01, 6.643973e+05, 4.500832e+06, 2.294400e+01, 4.064200e+01,
MON316, 316, 2.740000e+01, 6.652226e+05, 4.500651e+06, 2.295400e+01, 4.064000e+01,
MON317, 317, 2.990000e+01, 6.623915e+05, 4.501518e+06, 2.292100e+01, 4.064900e+01,
MON318, 318, 2.770000e+01, 6.647843e+05, 4.500793e+06, 2.294900e+01, 4.064200e+01,
MON319, 319, 2.850000e+01, 6.640761e+05, 4.500336e+06, 2.294000e+01, 4.063800e+01,
MON320, 320, 2.730000e+01, 6.653891e+05, 4.500288e+06, 2.295600e+01, 4.063700e+01,
MON321, 321, 2.690000e+01, 6.659773e+05, 4.499891e+06, 2.296300e+01, 4.063300e+01,
MON322, 322, 27, 6.655940e+05, 4.500704e+06, 2.295800e+01, 4.064100e+01,
MON323, 323, 2.730000e+01, 6.653591e+05, 4.500247e+06, 2.295500e+01, 4.063700e+01,
MON324, 324, 2.870000e+01, 6.635739e+05, 4.501646e+06, 2.293500e+01, 4.064900e+01,
MON325, 325, 2.880000e+01, 6.652192e+05, 4.496438e+06, 2.295300e+01, 4.060200e+01,
MON326, 326, 2.940000e+01, 6.651178e+05, 4.495446e+06, 2.295100e+01, 4.059300e+01,
MON327, 327, 2.850000e+01, 6.651775e+05, 4.497479e+06, 2.295300e+01, 4.061200e+01,
MON328, 328, 2.780000e+01, 6.664361e+05, 4.496343e+06, 2.296700e+01, 4.060100e+01,
MON329, 329, 28, 6.654922e+05, 4.497852e+06, 2.295600e+01, 4.061500e+01,
MON330, 330, 2.730000e+01, 6.670784e+05, 4.496104e+06, 2.297500e+01, 4.059900e+01,
MON331, 331, 2.780000e+01, 6.661853e+05, 4.496758e+06, 2.296400e+01, 4.060500e+01,
MON332, 332, 2.720000e+01, 6.672129e+05, 4.496054e+06, 2.297600e+01, 4.059800e+01,
MON333, 333, 2.750000e+01, 6.661842e+05, 4.497648e+06, 2.296400e+01, 4.061300e+01,
MON334, 334, 2.910000e+01, 6.652347e+05, 4.495901e+06, 2.295300e+01, 4.059700e+01,
MON335, 335, 2.670000e+01, 6.671182e+05, 4.497491e+06, 2.297500e+01, 4.061100e+01,
MON336, 336, 2.730000e+01, 6.662563e+05, 4.497807e+06, 2.296500e+01, 4.061400e+01,
MON337, 337, 2.760000e+01, 6.669699e+05, 4.495635e+06, 2.297300e+01, 4.059500e+01,
MON338, 338, 2.810000e+01, 6.648044e+05, 4.499587e+06, 2.294900e+01, 4.063100e+01,
MON339, 339, 2.690000e+01, 6.670172e+05, 4.497213e+06, 2.297400e+01, 4.060900e+01,
MON340, 340, 2.760000e+01, 6.659954e+05, 4.497855e+06, 2.296200e+01, 4.061500e+01,
MON341, 341, 27, 6.662736e+05, 4.498563e+06, 2.296600e+01, 4.062100e+01,
MON342, 342, 2.780000e+01, 6.656551e+05, 4.498011e+06, 2.295800e+01, 4.061600e+01,
MON343, 343, 2.690000e+01, 6.669943e+05, 4.497149e+06, 2.297400e+01, 4.060800e+01,
MON344, 344, 2.760000e+01, 6.657579e+05, 4.498310e+06, 2.296000e+01, 4.061900e+01,
MON345, 345, 27, 6.667637e+05, 4.497578e+06, 2.297100e+01, 4.061200e+01,
MON346, 346, 2.670000e+01, 6.672122e+05, 4.497345e+06, 2.297700e+01, 4.061000e+01,
MON347, 347, 2.710000e+01, 6.662583e+05, 4.498510e+06, 2.296600e+01, 4.062100e+01,
MON348, 348, 2.680000e+01, 6.670371e+05, 4.497290e+06, 2.297400e+01, 4.061000e+01,
MON349, 349, 2.810000e+01, 6.653101e+05, 4.498108e+06, 2.295400e+01, 4.061700e+01,
MON350, 350, 2.820000e+01, 6.663401e+05, 4.495549e+06, 2.296600e+01, 4.059400e+01,
MON351, 351, 2.850000e+01, 6.663146e+05, 4.494974e+06, 2.296500e+01, 4.058900e+01,
MON352, 352, 2.730000e+01, 6.671496e+05, 4.496074e+06, 2.297500e+01, 4.059900e+01,
MON353, 353, 2.660000e+01, 6.672418e+05, 4.497357e+06, 2.297700e+01, 4.061000e+01,
MON354, 354, 2.730000e+01, 6.671826e+05, 4.495961e+06, 2.297600e+01, 4.059800e+01,
MON355, 355, 2.660000e+01, 6.672510e+05, 4.497478e+06, 2.297700e+01, 4.061100e+01,
MON356, 356, 2.730000e+01, 6.661583e+05, 4.498213e+06, 2.296400e+01, 4.061800e+01,
MON357, 357, 2.720000e+01, 6.666092e+05, 4.497453e+06, 2.296900e+01, 4.061100e+01,
MON358, 358, 2.680000e+01, 6.671003e+05, 4.497343e+06, 2.297500e+01, 4.061000e+01,
MON359, 359, 2.740000e+01, 6.663070e+05, 4.497442e+06, 2.296600e+01, 4.061100e+01,
MON360, 360, 2.790000e+01, 6.654231e+05, 4.498307e+06, 2.295600e+01, 4.061900e+01,
MON361, 361, 2.650000e+01, 6.672376e+05, 4.497672e+06, 2.297700e+01, 4.061300e+01,
MON362, 362, 2.650000e+01, 6.674488e+05, 4.497301e+06, 2.297900e+01, 4.061000e+01,
MON363, 363, 2.740000e+01, 6.659632e+05, 4.498360e+06, 2.296200e+01, 4.061900e+01,
MON364, 364, 2.830000e+01, 6.645863e+05, 4.499361e+06, 2.294600e+01, 4.062900e+01,
MON365, 365, 2.720000e+01, 6.669566e+05, 4.496599e+06, 2.297300e+01, 4.060300e+01,
MON366, 366, 2.780000e+01, 6.655793e+05, 4.498180e+06, 2.295700e+01, 4.061800e+01,
MON367, 367, 2.660000e+01, 6.673888e+05, 4.497034e+06, 2.297900e+01, 4.060700e+01,
MON368, 368, 2.750000e+01, 6.660938e+05, 4.497846e+06, 2.296300e+01, 4.061500e+01,
MON369, 369, 2.840000e+01, 6.664160e+05, 4.495067e+06, 2.296700e+01, 4.059000e+01,
MON370, 370, 2.760000e+01, 6.664220e+05, 4.496888e+06, 2.296700e+01, 4.060600e+01,
MON371, 371, 2.780000e+01, 6.657568e+05, 4.497850e+06, 2.295900e+01, 4.061500e+01,
MON372, 372, 2.590000e+01, 6.678249e+05, 4.497702e+06, 2.298400e+01, 4.061300e+01,
MON373, 373, 2.840000e+01, 6.662621e+05, 4.495290e+06, 2.296500e+01, 4.059200e+01,
MON374, 374, 2.660000e+01, 6.674472e+05, 4.496947e+06, 2.297900e+01, 4.060600e+01,
MON375, 375, 2.750000e+01, 6.667875e+05, 4.496329e+06, 2.297100e+01, 4.060100e+01,
MON376, 376, 2.680000e+01, 6.671152e+05, 4.497308e+06, 2.297500e+01, 4.061000e+01,
MON377, 377, 2.720000e+01, 6.666648e+05, 4.497200e+06, 2.297000e+01, 4.060900e+01,
MON378, 378, 2.950000e+01, 6.649443e+05, 4.495428e+06, 2.294900e+01, 4.059300e+01,
MON379, 379, 2.830000e+01, 6.665024e+05, 4.495012e+06, 2.296800e+01, 4.058900e+01,
MON380, 380, 2.730000e+01, 6.660058e+05, 4.498623e+06, 2.296300e+01, 4.062200e+01,
MON381, 381, 2.850000e+01, 6.652290e+05, 4.497194e+06, 2.295300e+01, 4.060900e+01,
MON382, 382, 2.920000e+01, 6.652360e+05, 4.495634e+06, 2.295300e+01, 4.059500e+01,
MON383, 383, 2.810000e+01, 6.662977e+05, 4.495953e+06, 2.296500e+01, 4.059800e+01,
MON384, 384, 2.790000e+01, 6.656734e+05, 4.497842e+06, 2.295900e+01, 4.061500e+01,
MON385, 385, 2.620000e+01, 6.676420e+05, 4.497464e+06, 2.298200e+01, 4.061100e+01,
MON386, 386, 2.890000e+01, 6.652188e+05, 4.496237e+06, 2.295300e+01, 4.060000e+01,
MON387, 387, 2.740000e+01, 6.659049e+05, 4.498466e+06, 2.296100e+01, 4.062000e+01,
MON388, 388, 2.880000e+01, 6.651513e+05, 4.496619e+06, 2.295200e+01, 4.060400e+01,
MON389, 389, 2.780000e+01, 6.661056e+05, 4.496908e+06, 2.296300e+01, 4.060600e+01,
MON390, 390, 2.690000e+01, 6.674316e+05, 4.496302e+06, 2.297900e+01, 4.060100e+01,
MON391, 391, 2.680000e+01, 6.673095e+05, 4.496877e+06, 2.297800e+01, 4.060600e+01,
MON392, 392, 2.810000e+01, 6.648827e+05, 4.499316e+06, 2.295000e+01, 4.062800e+01,
MON393, 393, 2.760000e+01, 6.657138e+05, 4.498441e+06, 2.295900e+01, 4.062000e+01,
MON394, 394, 2.690000e+01, 6.668454e+05, 4.497548e+06, 2.297200e+01, 4.061200e+01,
MON395, 395, 2.810000e+01, 6.666877e+05, 4.495253e+06, 2.297000e+01, 4.059100e+01,
MON396, 396, 2.790000e+01, 6.650493e+05, 4.499297e+06, 2.295200e+01, 4.062800e+01,
MON397, 397, 2.730000e+01, 6.669164e+05, 4.496389e+06, 2.297300e+01, 4.060100e+01,
MON398, 398, 2.810000e+01, 6.654434e+05, 4.497858e+06, 2.295600e+01, 4.061500e+01,
MON399, 399, 29, 6.656762e+05, 4.495151e+06, 2.295800e+01, 4.059100e+01,
MON400, 400, 2.770000e+01, 6.663000e+05, 4.496942e+06, 2.296600e+01, 4.060700e+01,
MON401, 401, 2.640000e+01, 6.676791e+05, 4.496969e+06, 2.298200e+01, 4.060700e+01,
MON402, 402, 2.740000e+01, 6.660713e+05, 4.498231e+06, 2.296300e+01, 4.061800e+01,
MON403, 403, 2.710000e+01, 6.670407e+05, 4.496610e+06, 2.297400e+01, 4.060300e+01,
MON404, 404, 2.640000e+01, 6.672722e+05, 4.497752e+06, 2.297700e+01, 4.061400e+01,
MON405, 405, 2.830000e+01, 6.652707e+05, 4.497808e+06, 2.295400e+01, 4.061500e+01,
MON406, 406, 27, 6.667234e+05, 4.497464e+06, 2.297100e+01, 4.061100e+01,
MON407, 407, 2.790000e+01, 6.650348e+05, 4.499442e+06, 2.295100e+01, 4.062900e+01,
MON408, 408, 2.730000e+01, 6.663783e+05, 4.497531e+06, 2.296700e+01, 4.061200e+01,
MON409, 409, 2.830000e+01, 6.646862e+05, 4.499282e+06, 2.294700e+01, 4.062800e+01,
MON410, 410, 2.830000e+01, 6.646203e+05, 4.499515e+06, 2.294600e+01, 4.063000e+01,
MON411, 411, 2.670000e+01, 6.671267e+05, 4.497536e+06, 2.297600e+01, 4.061200e+01,
MON412, 412, 2.810000e+01, 6.661793e+05, 4.496222e+06, 2.296400e+01, 4.060000e+01,
MON413, 413, 2.670000e+01, 6.669905e+05, 4.497628e+06, 2.297400e+01, 4.061300e+01,
MON414, 414, 2.660000e+01, 6.671441e+05, 4.497606e+06, 2.297600e+01, 4.061200e+01,
MON415, 415, 2.860000e+01, 6.652273e+05, 4.497093e+06, 2.295300e+01, 4.060800e+01,
MON416, 416, 27, 6.666210e+05, 4.497704e+06, 2.297000e+01, 4.061300e+01,
MON417, 417, 2.680000e+01, 6.671625e+05, 4.497140e+06, 2.297600e+01, 4.060800e+01,
MON418, 418, 2.830000e+01, 6.662172e+05, 4.495683e+06, 2.296400e+01, 4.059500e+01,
MON419, 419, 2.710000e+01, 6.665677e+05, 4.497707e+06, 2.296900e+01, 4.061300e+01,
MON420, 420, 2.760000e+01, 6.662487e+05, 4.497069e+06, 2.296500e+01, 4.060800e+01,
MON421, 421, 27, 6.669338e+05, 4.497144e+06, 2.297300e+01, 4.060800e+01,
MON422, 422, 2.920000e+01, 6.654826e+05, 4.495076e+06, 2.295600e+01, 4.059000e+01,
MON423, 423, 2.720000e+01, 666598, 4.497480e+06, 2.296900e+01, 4.061100e+01,
MON424, 424, 2.810000e+01, 6.661282e+05, 4.496202e+06, 2.296300e+01, 4.060000e+01,
MON425, 425, 27, 6.661397e+05, 4.498987e+06, 2.296400e+01, 4.062500e+01,
MON426, 426, 2.620000e+01, 6.675893e+05, 4.497608e+06, 2.298100e+01, 4.061200e+01,
MON427, 427, 2.760000e+01, 6.658092e+05, 4.498336e+06, 2.296000e+01, 4.061900e+01,
MON428, 428, 2.730000e+01, 6.664794e+05, 4.497376e+06, 2.296800e+01, 4.061000e+01,
MON429, 429, 2.910000e+01, 6.651140e+05, 4.496094e+06, 2.295100e+01, 4.059900e+01,
MON430, 430, 2.690000e+01, 6.660853e+05, 4.499540e+06, 2.296400e+01, 4.063000e+01,
MON431, 431, 2.670000e+01, 6.669799e+05, 4.497741e+06, 2.297400e+01, 4.061400e+01,
MON432, 432, 2.720000e+01, 6.661749e+05, 4.498304e+06, 2.296500e+01, 4.061900e+01,
MON433, 433, 28, 6.653271e+05, 4.498440e+06, 2.295500e+01, 4.062000e+01,
MON434, 434, 2.730000e+01, 6.671177e+05, 4.495953e+06, 2.297500e+01, 4.059800e+01,
MON435, 435, 2.640000e+01, 6.673713e+05, 4.497659e+06, 2.297900e+01, 4.061300e+01,
MON436, 436, 2.720000e+01, 6.668360e+05, 4.496963e+06, 2.297200e+01, 4.060700e+01,
MON437, 437, 2.720000e+01, 6.665463e+05, 4.497600e+06, 2.296900e+01, 4.061200e+01,
MON438, 438, 2.790000e+01, 6.657496e+05, 4.497635e+06, 2.295900e+01, 4.061300e+01,
MON439, 439, 2.780000e+01, 6.650781e+05, 4.499508e+06, 2.295200e+01, 4.063000e+01,
MON440, 440, 2.670000e+01, 6.662511e+05, 4.499487e+06, 2.296600e+01, 4.062900e+01,
MON441, 441, 2.820000e+01, 6.652812e+05, 4.497913e+06, 2.295400e+01, 4.061600e+01,
MON442, 442, 2.730000e+01, 6.669314e+05, 4.496340e+06, 2.297300e+01, 4.060100e+01,
MON443, 443, 2.710000e+01, 6.673174e+05, 4.496024e+06, 2.297700e+01, 4.059800e+01,
MON444, 444, 2.720000e+01, 6.660493e+05, 4.498835e+06, 2.296300e+01, 4.062400e+01,
MON445, 445, 2.810000e+01, 6.655036e+05, 4.497742e+06, 2.295600e+01, 4.061400e+01,
MON446, 446, 2.660000e+01, 6.672904e+05, 4.497232e+06, 2.297700e+01, 4.060900e+01,
MON447, 447, 2.840000e+01, 6.663869e+05, 4.495021e+06, 2.296600e+01, 4.058900e+01,
MON448, 448, 2.760000e+01, 6.659240e+05, 4.498029e+06, 2.296200e+01, 4.061600e+01,
MON449, 449, 2.830000e+01, 6.665927e+05, 4.494835e+06, 2.296900e+01, 4.058800e+01,
MON450, 450, 2.730000e+01, 6.668829e+05, 4.496576e+06, 2.297200e+01, 4.060300e+01,
MON451, 451, 2.770000e+01, 6.659358e+05, 4.497751e+06, 2.296200e+01, 4.061400e+01,
MON452, 452, 2.730000e+01, 6.668356e+05, 4.496671e+06, 2.297200e+01, 4.060400e+01,
MON453, 453, 2.710000e+01, 6.669136e+05, 4.496931e+06, 2.297300e+01, 4.060600e+01,
MON454, 454, 2.660000e+01, 6.673394e+05, 4.497261e+06, 2.297800e+01, 4.060900e+01,
MON455, 455, 2.810000e+01, 6.667359e+05, 4.495084e+06, 2.297000e+01, 4.059000e+01,
MON456, 456, 2.710000e+01, 6.667047e+05, 4.497415e+06, 2.297100e+01, 4.061100e+01,
MON457, 457, 2.710000e+01, 6.658438e+05, 4.499449e+06, 2.296100e+01, 4.062900e+01,
MON458, 458, 27, 6.667123e+05, 4.497492e+06, 2.297100e+01, 4.061100e+01,
MON459, 459, 2.830000e+01, 6.665828e+05, 4.494914e+06, 2.296800e+01, 4.058800e+01,
MON460, 460, 2.760000e+01, 6.664435e+05, 4.496732e+06, 2.296700e+01, 4.060500e+01,
MON461, 461, 2.770000e+01, 6.656335e+05, 4498252, 2.295800e+01, 4.061900e+01,
MON462, 462, 2.880000e+01, 6.651836e+05, 4.496584e+06, 2.295200e+01, 4.060400e+01,
MON463, 463, 27, 6.666769e+05, 4.497570e+06, 2.297000e+01, 4.061200e+01,
MON464, 464, 2.770000e+01, 6.658728e+05, 4497751, 2.296100e+01, 4.061400e+01,
MON465, 465, 2.770000e+01, 6.663386e+05, 4.496691e+06, 2.296600e+01, 4.060400e+01,
MON466, 466, 2.750000e+01, 6.668033e+05, 4.496280e+06, 2.297100e+01, 4.060100e+01,
MON467, 467, 2.610000e+01, 6.678764e+05, 4.497205e+06, 2.298400e+01, 4.060900e+01,
MON468, 468, 2.770000e+01, 6.663566e+05, 4.496807e+06, 2.296600e+01, 4.060500e+01,
MON469, 469, 2.770000e+01, 6.666350e+05, 4.496230e+06, 2.296900e+01, 4.060000e+01,
MON470, 470, 2.670000e+01, 6.666637e+05, 4.498382e+06, 2.297000e+01, 4.061900e+01,
MON471, 471, 2.780000e+01, 6.664343e+05, 4.496273e+06, 2.296700e+01, 4.060100e+01,
MON472, 472, 27, 6.666875e+05, 4.497546e+06, 2.297000e+01, 4.061200e+01,
MON473, 473, 2.790000e+01, 6.663694e+05, 4.496201e+06, 2.296600e+01, 4.060000e+01,
MON474, 474, 27, 6.666918e+05, 4.497606e+06, 2.297000e+01, 4.061200e+01,
MON475, 475, 2.790000e+01, 6.649732e+05, 4499558, 2.295100e+01, 4.063000e+01,
MON476, 476, 2.790000e+01, 6.657411e+05, 4.497677e+06, 2.295900e+01, 4.061300e+01,
MON477, 477, 2.810000e+01, 6.654465e+05, 4.497803e+06, 2.295600e+01, 4.061500e+01,
MON478, 478, 2.740000e+01, 6.661134e+05, 4.497904e+06, 2.296400e+01, 4.061500e+01,
MON479, 479, 2.670000e+01, 6.674785e+05, 4.496660e+06, 2.298000e+01, 4.060400e+01,
MON480, 480, 2.760000e+01, 6.657032e+05, 4.498541e+06, 2.295900e+01, 4.062100e+01,
MON481, 481, 2.770000e+01, 6.666777e+05, 4.496122e+06, 2.297000e+01, 4.059900e+01,
MON482, 482, 2.820000e+01, 6.663295e+05, 4.495647e+06, 2.296600e+01, 4.059500e+01,
MON483, 483, 2.820000e+01, 6.647052e+05, 4.499362e+06, 2.294700e+01, 4.062900e+01,
MON484, 484, 2.680000e+01, 667088, 4.497370e+06, 2.297500e+01, 4.061000e+01,
MON485, 485, 2.880000e+01, 6.652439e+05, 4.496398e+06, 2.295300e+01, 4.060200e+01,
MON486, 486, 2.830000e+01, 6.646530e+05, 4.499332e+06, 2.294700e+01, 4.062800e+01,
MON487, 487, 2.780000e+01, 6.651667e+05, 4.499293e+06, 2.295300e+01, 4.062800e+01,
MON488, 488, 2.910000e+01, 6.649936e+05, 4.496250e+06, 2.295000e+01, 4.060100e+01,
MON489, 489, 2.790000e+01, 6.665297e+05, 4.495888e+06, 2.296800e+01, 4.059700e+01,
MON490, 490, 27, 6.662109e+05, 4.498886e+06, 2.296500e+01, 4.062400e+01,
MON491, 491, 2.780000e+01, 6.657262e+05, 4.497783e+06, 2.295900e+01, 4.061400e+01,
MON492, 492, 2.680000e+01, 6.669427e+05, 4.497513e+06, 2.297300e+01, 4.061200e+01,
MON493, 493, 27, 6.670901e+05, 4.496836e+06, 2.297500e+01, 4.060500e+01,
MON494, 494, 2.720000e+01, 6.666758e+05, 4.497295e+06, 2.297000e+01, 4.061000e+01,
MON495, 495, 2.670000e+01, 6.671661e+05, 4.497366e+06, 2.297600e+01, 4.061000e+01,
MON496, 496, 27, 6.661094e+05, 4499022, 2.296400e+01, 4.062500e+01,
MON497, 497, 2.690000e+01, 6.669119e+05, 4.497341e+06, 2.297300e+01, 4.061000e+01,
MON498, 498, 2.770000e+01, 6.659207e+05, 4.497780e+06, 2.296100e+01, 4.061400e+01,
MON499, 499, 2.670000e+01, 6.672048e+05, 4.497160e+06, 2.297600e+01, 4.060800e+01,
MON500, 500, 2.790000e+01, 6.660878e+05, 4.496790e+06, 2.296300e+01, 4.060500e+01,
MON501, 501, 2.750000e+01, 6.665650e+05, 4.496744e+06, 2.296900e+01, 4.060500e+01,
MON502, 502, 2.790000e+01, 6.665411e+05, 4.495826e+06, 2.296800e+01, 4.059600e+01,
MON503, 503, 2.690000e+01, 6.668345e+05, 4.497575e+06, 2.297200e+01, 4.061200e+01,
MON504, 504, 2.790000e+01, 6.651829e+05, 4.499111e+06, 2.295300e+01, 4.062600e+01,
MON505, 505, 2.720000e+01, 6.662428e+05, 4.498255e+06, 2.296500e+01, 4.061800e+01,
MON506, 506, 2.730000e+01, 6.666508e+05, 4.497054e+06, 2.297000e+01, 4.060800e+01,
MON507, 507, 2.910000e+01, 6.651003e+05, 4.496134e+06, 2.295100e+01, 4.060000e+01,
MON508, 508, 2.820000e+01, 6.652748e+05, 4.497846e+06, 2.295400e+01, 4.061500e+01,
MON509, 509, 2.770000e+01, 6.657322e+05, 4.498228e+06, 2.295900e+01, 4.061800e+01,
MON510, 510, 27, 6.667389e+05, 4.497567e+06, 2.297100e+01, 4.061200e+01,
MON511, 511, 2.830000e+01, 6.661567e+05, 4.495745e+06, 2.296400e+01, 4.059600e+01,
MON512, 512, 2.820000e+01, 6.653437e+05, 4.497748e+06, 2.295500e+01, 4.061400e+01,
MON513, 513, 2.730000e+01, 6.667196e+05, 4.496862e+06, 2.297100e+01, 4.060600e+01,
MON514, 514, 2.790000e+01, 6.661351e+05, 4.496617e+06, 2.296400e+01, 4.060400e+01,
MON515, 515, 2.810000e+01, 6.653545e+05, 4.497900e+06, 2.295500e+01, 4.061500e+01,
MON516, 516, 2.760000e+01, 6.670274e+05, 4.495526e+06, 2.297400e+01, 4.059400e+01,
MON517, 517, 2.770000e+01, 6.669146e+05, 4.495537e+06, 2.297300e+01, 4.059400e+01,
MON518, 518, 2.770000e+01, 6.665456e+05, 4.496334e+06, 2.296800e+01, 4.060100e+01,
MON519, 519, 28, 6.662457e+05, 4.496354e+06, 2.296500e+01, 4.060100e+01,
MON520, 520, 2.730000e+01, 6.666793e+05, 4.496965e+06, 2.297000e+01, 4.060700e+01,
MON521, 521, 2.780000e+01, 6.663171e+05, 4.496563e+06, 2.296600e+01, 4.060300e+01,
MON522, 522, 27, 6.670190e+05, 4.496860e+06, 2.297400e+01, 4.060600e+01,
MON523, 523, 2.630000e+01, 6.676104e+05, 4.497366e+06, 2.298100e+01, 4.061000e+01,
MON524, 524, 2.820000e+01, 6.652902e+05, 4.497974e+06, 2.295400e+01, 4.061600e+01,
MON525, 525, 2.760000e+01, 6.664823e+05, 4.496627e+06, 2.296800e+01, 4.060400e+01,
MON526, 526, 2.740000e+01, 6.659850e+05, 4.498228e+06, 2.296200e+01, 4.061800e+01,
MON527, 527, 2.750000e+01, 6.665017e+05, 4.496755e+06, 2.296800e+01, 4.060500e+01,
MON528, 528, 2.770000e+01, 6.656451e+05, 4.498353e+06, 2.295800e+01, 4.061900e+01,
MON529, 529, 2.740000e+01, 6.659500e+05, 4.498415e+06, 2.296200e+01, 4.062000e+01,
MON530, 530, 2.780000e+01, 6.656795e+05, 4.497918e+06, 2.295900e+01, 4.061500e+01,
MON531, 531, 2.720000e+01, 6.667216e+05, 4.497223e+06, 2.297100e+01, 4.060900e+01,
MON532, 532, 2.710000e+01, 6.662218e+05, 4.498539e+06, 2.296500e+01, 4.062100e+01,
MON533, 533, 2.760000e+01, 665790, 4.498379e+06, 2.296000e+01, 4.062000e+01,
MON534, 534, 2.730000e+01, 6.669692e+05, 4.496465e+06, 2.297300e+01, 4.060200e+01,
