Station Code,Monitor ID,Repi (km),E_UTM [m],N_UTM [m],LON [°],LAT [°]
PPE,403,48.1348,706474.9000,4944990.0000,999.0000,999.0000
PPE,404,45.1981,704750.5000,4947978.0000,999.0000,999.0000
PPE,405,44.9302,704319.5000,4947730.0000,999.0000,999.0000
PPE,406,45.4277,704750.6000,4947481.0000,999.0000,999.0000
PPE,407,45.4215,701422.6000,4942119.0000,999.0000,999.0000
PPE,408,45.0740,700674.9000,4941687.0000,999.0000,999.0000
PPE,409,44.6161,700425.5000,4942119.0000,999.0000,999.0000
PPE,410,44.2164,699927.0000,4942119.0000,999.0000,999.0000
PPE,411,44.2791,699677.8000,4941687.0000,999.0000,999.0000
PPE,412,45.6106,706906.7000,4951712.0000,999.0000,999.0000
PPE,413,45.1178,706475.5000,4951961.0000,999.0000,999.0000
PPE,414,42.4428,698680.2000,4943414.0000,999.0000,999.0000
PPE,415,41.9859,698430.8000,4943846.0000,999.0000,999.0000
PPE,416,42.0432,698181.7000,4943414.0000,999.0000,999.0000
PPE,417,44.7591,706475.5000,4952956.0000,999.0000,999.0000
PPE,418,44.4439,706044.2000,4952708.0000,999.0000,999.0000
PPE,419,44.2676,706044.2000,4953206.0000,999.0000,999.0000
PPE,420,44.0965,706044.2000,4953703.0000,999.0000,999.0000
PPE,421,43.7766,705612.9000,4953455.0000,999.0000,999.0000
PPE,422,41.4781,696437.2000,4942119.0000,999.0000,999.0000
PPE,423,41.0103,696187.8000,4942551.0000,999.0000,999.0000
PPE,424,43.5199,704750.4000,4951961.0000,999.0000,999.0000
PPE,425,43.8244,705181.7000,4952210.0000,999.0000,999.0000
PPE,426,43.3312,704750.4000,4952459.0000,999.0000,999.0000
PPE,427,40.3400,694941.6000,4942119.0000,999.0000,999.0000
PPE,428,39.9660,694443.1000,4942119.0000,999.0000,999.0000
PPE,429,39.5946,693944.6000,4942119.0000,999.0000,999.0000
PPE,430,44.5868,706475.5000,4953454.0000,999.0000,999.0000
PPE,431,44.9089,706906.7000,4953703.0000,999.0000,999.0000
PPE,432,44.4195,706475.5000,4953952.0000,999.0000,999.0000
PPE,433,38.9765,692698.3000,4941687.0000,999.0000,999.0000
PPE,434,38.8604,692947.5000,4942119.0000,999.0000,999.0000
PPE,435,35.5635,688709.8000,4942551.0000,999.0000,999.0000
PPE,436,35.2269,688211.3000,4942551.0000,999.0000,999.0000
PPE,437,35.7147,688460.7000,4942119.0000,999.0000,999.0000
PPE,438,37.5426,691950.2000,4942982.0000,999.0000,999.0000
PPE,439,37.9078,692448.7000,4942982.0000,999.0000,999.0000
PPE,440,37.4320,692199.3000,4943414.0000,999.0000,999.0000
PPE,441,36.7020,691202.3000,4943414.0000,999.0000,999.0000
PPE,442,37.0655,691700.8000,4943414.0000,999.0000,999.0000
PPE,443,36.5889,691451.4000,4943846.0000,999.0000,999.0000
PPE,444,41.9700,705612.9000,4959927.0000,999.0000,999.0000
PPE,445,41.8692,705612.9000,4960425.0000,999.0000,999.0000
PPE,446,41.4967,705181.7000,4960176.0000,999.0000,999.0000
PPE,447,43.5216,706475.5000,4956940.0000,999.0000,999.0000
PPE,448,43.8715,706906.7000,4957188.0000,999.0000,999.0000
PPE,449,43.3904,706475.5000,4957437.0000,999.0000,999.0000
PPE,450,43.7440,706906.7000,4957686.0000,999.0000,999.0000
PPE,451,43.2643,706475.5000,4957935.0000,999.0000,999.0000
PPE,452,36.2027,688710.1000,4941687.0000,999.0000,999.0000
PPE,453,42.0764,705612.9000,4959429.0000,999.0000,999.0000
PPE,454,42.1884,705612.9000,4958931.0000,999.0000,999.0000
PPE,455,42.5521,706044.2000,4959180.0000,999.0000,999.0000
PPE,456,31.8908,683475.1000,4942982.0000,999.0000,999.0000
PPE,457,31.5977,682976.6000,4942982.0000,999.0000,999.0000
PPE,458,32.0934,683226.0000,4942551.0000,999.0000,999.0000
PPE,459,40.2840,703887.8000,4959928.0000,999.0000,999.0000
PPE,460,40.3948,703887.8000,4959430.0000,999.0000,999.0000
PPE,461,40.7593,704319.1000,4959679.0000,999.0000,999.0000
PPE,462,30.6051,682477.8000,4943846.0000,999.0000,999.0000
PPE,463,30.3160,681979.3000,4943846.0000,999.0000,999.0000
PPE,464,30.8129,682228.7000,4943414.0000,999.0000,999.0000
PPE,465,32.6102,686216.7000,4944277.0000,999.0000,999.0000
PPE,466,32.1217,685967.3000,4944709.0000,999.0000,999.0000
PPE,467,32.2813,685718.2000,4944277.0000,999.0000,999.0000
PPE,468,34.4684,685469.7000,4941256.0000,999.0000,999.0000
PPE,469,42.5345,706475.5000,4961421.0000,999.0000,999.0000
PPE,470,43.0021,706906.7000,4961172.0000,999.0000,999.0000
PPE,471,42.4528,706475.5000,4961918.0000,999.0000,999.0000
PPE,472,42.9184,706906.7000,4961669.0000,999.0000,999.0000
PPE,473,42.3766,706475.5000,4962416.0000,999.0000,999.0000
PPE,474,42.8401,706906.7000,4962167.0000,999.0000,999.0000
PPE,475,30.4712,678739.4000,4941687.0000,999.0000,999.0000
PPE,476,30.9687,678988.7000,4941256.0000,999.0000,999.0000
PPE,477,30.7063,679237.9000,4941687.0000,999.0000,999.0000
PPE,478,32.8002,683226.2000,4941687.0000,999.0000,999.0000
PPE,479,32.3030,682976.8000,4942119.0000,999.0000,999.0000
PPE,480,32.5191,682727.7000,4941687.0000,999.0000,999.0000
PPE,481,31.2510,685220.5000,4992107.0000,999.0000,999.0000
PPE,482,31.4139,684971.2000,4992539.0000,999.0000,999.0000
PPE,483,30.9237,684722.0000,4992107.0000,999.0000,999.0000
PPE,484,30.2747,684722.2000,4991244.0000,999.0000,999.0000
PPE,485,30.6089,685220.7000,4991244.0000,999.0000,999.0000
PPE,486,30.7631,684971.4000,4991676.0000,999.0000,999.0000
PPE,487,32.6833,684223.1000,4942551.0000,999.0000,999.0000
PPE,488,32.1890,683973.7000,4942982.0000,999.0000,999.0000
PPE,489,32.3858,683724.5000,4942551.0000,999.0000,999.0000
PPE,490,31.6373,687963.1000,4989949.0000,999.0000,999.0000
PPE,491,31.1627,687714.0000,4989517.0000,999.0000,999.0000
PPE,492,32.8540,689209.3000,4990381.0000,999.0000,999.0000
PPE,493,32.9554,688959.9000,4990812.0000,999.0000,999.0000
PPE,494,32.4816,688710.8000,4990381.0000,999.0000,999.0000
PPE,495,41.9148,706475.5000,4968889.0000,999.0000,999.0000
PPE,496,42.3481,706906.7000,4969138.0000,999.0000,999.0000
PPE,497,41.9205,706475.5000,4969387.0000,999.0000,999.0000
PPE,498,40.6472,705181.7000,4970134.0000,999.0000,999.0000
PPE,499,40.6322,705181.7000,4969636.0000,999.0000,999.0000
PPE,500,41.0699,705612.9000,4969885.0000,999.0000,999.0000
PPE,501,34.6453,690455.3000,4991676.0000,999.0000,999.0000
PPE,502,34.7487,690205.9000,4992107.0000,999.0000,999.0000
PPE,503,34.2742,689956.7000,4991676.0000,999.0000,999.0000
PPE,504,41.9731,706475.5000,4970881.0000,999.0000,999.0000
PPE,505,42.4175,706906.7000,4971130.0000,999.0000,999.0000
PPE,506,42.0024,706475.5000,4971379.0000,999.0000,999.0000
PPE,507,35.8666,691701.5000,4992107.0000,999.0000,999.0000
PPE,508,35.9637,691452.1000,4992539.0000,999.0000,999.0000
PPE,509,33.4347,687962.4000,4992539.0000,999.0000,999.0000
PPE,510,33.3041,688211.7000,4992107.0000,999.0000,999.0000
PPE,511,42.1782,706475.5000,4973370.0000,999.0000,999.0000
PPE,512,42.6349,706906.7000,4973619.0000,999.0000,999.0000
PPE,513,42.2367,706475.5000,4973868.0000,999.0000,999.0000
PPE,514,42.6957,706906.7000,4974117.0000,999.0000,999.0000
PPE,515,42.3010,706475.5000,4974366.0000,999.0000,999.0000
PPE,516,42.3711,706475.5000,4974864.0000,999.0000,999.0000
PPE,517,42.7623,706906.7000,4974615.0000,999.0000,999.0000
PPE,518,35.2244,690455.1000,4992539.0000,999.0000,999.0000
PPE,519,42.5283,706475.5000,4975860.0000,999.0000,999.0000
PPE,520,42.4469,706475.5000,4975362.0000,999.0000,999.0000
PPE,521,42.9123,706906.7000,4975611.0000,999.0000,999.0000
PPE,522,42.6155,706475.5000,4976358.0000,999.0000,999.0000
PPE,523,42.9956,706906.7000,4976108.0000,999.0000,999.0000
PPE,524,38.3688,696188.9000,4990381.0000,999.0000,999.0000
PPE,525,38.8187,696438.0000,4990812.0000,999.0000,999.0000
PPE,526,42.8064,706475.5000,4977353.0000,999.0000,999.0000
PPE,527,42.7081,706475.5000,4976855.0000,999.0000,999.0000
PPE,528,43.1794,706906.7000,4977104.0000,999.0000,999.0000
PPE,529,39.6793,697185.7000,4991244.0000,999.0000,999.0000
PPE,530,39.7233,696936.3000,4991676.0000,999.0000,999.0000
PPE,531,39.2705,696687.2000,4991244.0000,999.0000,999.0000
PPE,532,42.9104,706475.5000,4977851.0000,999.0000,999.0000
PPE,533,43.2795,706906.7000,4977602.0000,999.0000,999.0000
PPE,534,43.3852,706906.7000,4978100.0000,999.0000,999.0000
PPE,535,43.0198,706475.5000,4978349.0000,999.0000,999.0000
PPE,536,43.1347,706475.5000,4978847.0000,999.0000,999.0000
PPE,537,43.4962,706906.7000,4978598.0000,999.0000,999.0000
PPE,538,40.0902,697684.2000,4991244.0000,999.0000,999.0000
PPE,539,40.1306,697434.8000,4991676.0000,999.0000,999.0000
PPE,540,43.2550,706475.5000,4979345.0000,999.0000,999.0000
PPE,541,43.6127,706906.7000,4979096.0000,999.0000,999.0000
PPE,542,40.5400,697933.4000,4991676.0000,999.0000,999.0000
PPE,543,40.5824,697683.9000,4992107.0000,999.0000,999.0000
PPE,544,43.5118,706475.5000,4980341.0000,999.0000,999.0000
PPE,545,43.3808,706475.5000,4979843.0000,999.0000,999.0000
PPE,546,43.8618,706906.7000,4980092.0000,999.0000,999.0000
PPE,547,40.9903,698182.5000,4992107.0000,999.0000,999.0000
PPE,548,41.0359,697933.1000,4992539.0000,999.0000,999.0000
PPE,549,41.4002,698681.0000,4992107.0000,999.0000,999.0000
PPE,550,41.4423,698431.6000,4992539.0000,999.0000,999.0000
PPE,551,42.5799,706906.7000,4973121.0000,999.0000,999.0000
PPE,552,39.4312,695938.9000,4992539.0000,999.0000,999.0000
PPE,553,44.1316,706906.7000,4981087.0000,999.0000,999.0000
PPE,554,43.7894,706475.5000,4981336.0000,999.0000,999.0000
PPE,555,33.0877,687463.8000,4992539.0000,999.0000,999.0000
PPE,556,32.9520,687713.2000,4992107.0000,999.0000,999.0000
PPE,557,43.9362,706475.5000,4981834.0000,999.0000,999.0000
PPE,558,44.2744,706906.7000,4981585.0000,999.0000,999.0000
PPE,559,39.3712,696188.3000,4992107.0000,999.0000,999.0000
PPE,560,39.8292,696437.5000,4992539.0000,999.0000,999.0000
PPE,561,39.7728,696686.9000,4992107.0000,999.0000,999.0000
PPE,562,40.2292,696936.0000,4992539.0000,999.0000,999.0000
PPE,563,42.0375,706475.5000,4971876.0000,999.0000,999.0000
PPE,564,42.4493,706906.7000,4971627.0000,999.0000,999.0000
PPE,565,40.6316,697434.6000,4992539.0000,999.0000,999.0000
PPE,566,40.1766,697185.4000,4992107.0000,999.0000,999.0000
PPE,567,44.4224,706906.7000,4982083.0000,999.0000,999.0000
PPE,568,44.0881,706475.5000,4982332.0000,999.0000,999.0000
PPE,569,35.1182,690704.4000,4992107.0000,999.0000,999.0000
PPE,570,44.5754,706906.7000,4982581.0000,999.0000,999.0000
PPE,571,44.2451,706475.5000,4982830.0000,999.0000,999.0000
PPE,572,43.0007,701672.0000,4990381.0000,999.0000,999.0000
PPE,573,43.0065,701423.1000,4990812.0000,999.0000,999.0000
PPE,574,42.5716,701173.9000,4990381.0000,999.0000,999.0000
PPE,575,43.4344,701921.4000,4990812.0000,999.0000,999.0000
PPE,576,43.4434,701672.4000,4991244.0000,999.0000,999.0000
PPE,577,44.5741,706475.5000,4983826.0000,999.0000,999.0000
PPE,578,45.0644,706906.7000,4984075.0000,999.0000,999.0000
PPE,579,44.7460,706475.5000,4984324.0000,999.0000,999.0000
PPE,580,43.9996,705181.6000,4985569.0000,999.0000,999.0000
PPE,581,43.8107,705181.6000,4985071.0000,999.0000,999.0000
PPE,582,44.3039,705612.9000,4985320.0000,999.0000,999.0000
PPE,583,44.2976,702669.4000,4991243.0000,999.0000,999.0000
PPE,584,44.3063,702420.2000,4991675.0000,999.0000,999.0000
PPE,585,43.8700,702170.9000,4991244.0000,999.0000,999.0000
PPE,586,44.9227,706475.5000,4984822.0000,999.0000,999.0000
PPE,587,45.4147,706906.7000,4985071.0000,999.0000,999.0000
PPE,588,45.1043,706475.5000,4985320.0000,999.0000,999.0000
PPE,589,44.7327,702918.9000,4991674.0000,999.0000,999.0000
PPE,590,44.7442,702669.3000,4992107.0000,999.0000,999.0000
PPE,591,45.2906,706475.5000,4985818.0000,999.0000,999.0000
PPE,592,45.5967,706906.7000,4985568.0000,999.0000,999.0000
PPE,593,45.4816,706475.4000,4986316.0000,999.0000,999.0000
PPE,594,45.9754,706906.7000,4986564.0000,999.0000,999.0000
PPE,595,45.6768,706475.4000,4986813.0000,999.0000,999.0000
PPE,596,45.5963,703666.9000,4992106.0000,999.0000,999.0000
PPE,597,45.6074,703417.0000,4992539.0000,999.0000,999.0000
PPE,598,45.1696,703167.9000,4992107.0000,999.0000,999.0000
PPE,599,45.8770,706475.4000,4987311.0000,999.0000,999.0000
PPE,600,46.1716,706906.7000,4987062.0000,999.0000,999.0000
PPE,601,44.3401,701921.4000,4992539.0000,999.0000,999.0000
PPE,602,43.9208,701422.8000,4992539.0000,999.0000,999.0000
PPE,603,43.8981,701672.2000,4992107.0000,999.0000,999.0000
PPE,604,46.0817,706475.4000,4987809.0000,999.0000,999.0000
PPE,605,46.3723,706906.7000,4987560.0000,999.0000,999.0000
PPE,606,46.2909,706475.4000,4988307.0000,999.0000,999.0000
PPE,607,46.5775,706906.7000,4988058.0000,999.0000,999.0000
PPE,608,44.7610,702419.9000,4992539.0000,999.0000,999.0000
PPE,609,45.1834,702918.4000,4992539.0000,999.0000,999.0000
PPE,610,46.5045,706475.4000,4988805.0000,999.0000,999.0000
PPE,611,46.7871,706906.7000,4988556.0000,999.0000,999.0000
PPE,612,46.0173,704418.3000,4991659.0000,999.0000,999.0000
PPE,613,46.0046,704659.5000,4991210.0000,999.0000,999.0000
PPE,614,46.4489,704926.6000,4991640.0000,999.0000,999.0000
PPE,615,46.9445,706475.4000,4989801.0000,999.0000,999.0000
PPE,616,46.7224,706475.4000,4989303.0000,999.0000,999.0000
PPE,617,47.2193,706906.7000,4989552.0000,999.0000,999.0000
PPE,618,46.4537,704668.5000,4992097.0000,999.0000,999.0000
PPE,619,46.8879,705173.0000,4992093.0000,999.0000,999.0000
PPE,620,47.1709,706475.9000,4990298.0000,999.0000,999.0000
PPE,621,47.4418,706906.7000,4990050.0000,999.0000,999.0000
PPE,622,46.8881,704912.6000,4992539.0000,999.0000,999.0000
PPE,623,47.3178,705411.1000,4992539.0000,999.0000,999.0000
PPE,624,47.4012,706474.6000,4990798.0000,999.0000,999.0000
PPE,625,47.8986,706906.7000,4991045.0000,999.0000,999.0000
PPE,626,47.6382,706470.8000,4991308.0000,999.0000,999.0000
PPE,627,47.3311,705683.9000,4992093.0000,999.0000,999.0000
PPE,628,47.7489,705909.7000,4992539.0000,999.0000,999.0000
PPE,629,48.1334,706906.7000,4991543.0000,999.0000,999.0000
PPE,630,47.9080,706506.2000,4991806.0000,999.0000,999.0000
PPE,631,41.9151,706475.5000,4968391.0000,999.0000,999.0000
PPE,632,42.3454,706906.7000,4968640.0000,999.0000,999.0000
PPE,633,48.6148,706906.7000,4992539.0000,999.0000,999.0000
PPE,634,48.1812,706408.2000,4992539.0000,999.0000,999.0000
PPE,635,48.1708,706581.7000,4992211.0000,999.0000,999.0000
PPE,636,44.3204,702170.8000,4992107.0000,999.0000,999.0000
PPE,637,44.8871,705612.9000,4986814.0000,999.0000,999.0000
PPE,638,44.6880,705612.9000,4986316.0000,999.0000,999.0000
PPE,639,45.1826,706044.2000,4986565.0000,999.0000,999.0000
PPE,640,42.2612,699428.7000,4992539.0000,999.0000,999.0000
PPE,641,41.8508,698930.2000,4992539.0000,999.0000,999.0000
PPE,642,41.8121,699179.6000,4992107.0000,999.0000,999.0000
PPE,643,43.0585,700675.2000,4992107.0000,999.0000,999.0000
PPE,644,43.4775,701173.7000,4992107.0000,999.0000,999.0000
PPE,645,43.5033,700924.3000,4992539.0000,999.0000,999.0000
PPE,646,41.4944,706044.2000,4969636.0000,999.0000,999.0000
PPE,647,41.4857,706044.2000,4969138.0000,999.0000,999.0000
PPE,648,33.3262,689458.4000,4990812.0000,999.0000,999.0000
PPE,649,33.4307,689209.1000,4991244.0000,999.0000,999.0000
PPE,650,32.3818,688960.2000,4989949.0000,999.0000,999.0000
PPE,651,41.9333,706475.5000,4967395.0000,999.0000,999.0000
PPE,652,41.9512,706475.5000,4966898.0000,999.0000,999.0000
PPE,653,42.3724,706906.7000,4967146.0000,999.0000,999.0000
PPE,654,42.0048,706475.5000,4965902.0000,999.0000,999.0000
PPE,655,42.4197,706906.7000,4966150.0000,999.0000,999.0000
PPE,656,41.9750,706475.5000,4966400.0000,999.0000,999.0000
PPE,657,31.0634,687963.4000,4989086.0000,999.0000,999.0000
PPE,658,30.6895,687464.8000,4989086.0000,999.0000,999.0000
PPE,659,28.9817,680982.9000,4992539.0000,999.0000,999.0000
PPE,660,28.7021,680484.3000,4992539.0000,999.0000,999.0000
PPE,661,28.4846,680733.7000,4992107.0000,999.0000,999.0000
PPE,662,42.1292,706475.5000,4964408.0000,999.0000,999.0000
PPE,663,42.5341,706906.7000,4964657.0000,999.0000,999.0000
PPE,664,42.0819,706475.5000,4964906.0000,999.0000,999.0000
PPE,665,42.1824,706475.5000,4963910.0000,999.0000,999.0000
PPE,666,42.5838,706906.7000,4964159.0000,999.0000,999.0000
PPE,667,30.1108,683974.3000,4991676.0000,999.0000,999.0000
PPE,668,29.7919,683475.8000,4991676.0000,999.0000,999.0000
PPE,669,42.3061,706475.5000,4962914.0000,999.0000,999.0000
PPE,670,42.7005,706906.7000,4963163.0000,999.0000,999.0000
PPE,671,42.2413,706475.5000,4963412.0000,999.0000,999.0000
PPE,672,29.9727,678490.0000,4942119.0000,999.0000,999.0000
PPE,673,30.2076,678988.5000,4942119.0000,999.0000,999.0000
PPE,674,31.9728,681730.6000,4941687.0000,999.0000,999.0000
PPE,675,32.2056,681481.4000,4941256.0000,999.0000,999.0000
PPE,676,23.9141,676995.5000,4989086.0000,999.0000,999.0000
PPE,677,23.6788,677244.9000,4988654.0000,999.0000,999.0000
PPE,678,24.1770,677494.0000,4989086.0000,999.0000,999.0000
PPE,679,24.4076,676496.7000,4989949.0000,999.0000,999.0000
PPE,680,24.1565,676746.1000,4989517.0000,999.0000,999.0000
PPE,681,24.6552,676995.2000,4989949.0000,999.0000,999.0000
PPE,682,29.1996,675748.2000,4941687.0000,999.0000,999.0000
PPE,683,29.6933,675997.5000,4941256.0000,999.0000,999.0000
PPE,684,29.3942,676246.7000,4941687.0000,999.0000,999.0000
PPE,685,29.0123,675249.6000,4941687.0000,999.0000,999.0000
PPE,686,29.5049,675499.0000,4941256.0000,999.0000,999.0000
PPE,687,23.1717,675499.8000,4989086.0000,999.0000,999.0000
PPE,688,22.9125,675749.2000,4988654.0000,999.0000,999.0000
PPE,689,23.4112,675998.4000,4989086.0000,999.0000,999.0000
PPE,690,23.7122,675001.1000,4989949.0000,999.0000,999.0000
PPE,691,23.4377,675250.5000,4989517.0000,999.0000,999.0000
PPE,692,23.9358,675499.6000,4989949.0000,999.0000,999.0000
PPE,693,28.6599,674252.5000,4941687.0000,999.0000,999.0000
PPE,694,29.1500,674501.9000,4941256.0000,999.0000,999.0000
PPE,695,28.8324,674751.1000,4941687.0000,999.0000,999.0000
PPE,696,28.4952,673754.0000,4941687.0000,999.0000,999.0000
PPE,697,28.9838,674003.4000,4941256.0000,999.0000,999.0000
PPE,698,23.2904,674004.0000,4989949.0000,999.0000,999.0000
PPE,699,23.0001,674253.4000,4989517.0000,999.0000,999.0000
PPE,700,23.4969,674502.5000,4989949.0000,999.0000,999.0000
PPE,701,28.2045,680235.2000,4992107.0000,999.0000,999.0000
PPE,702,28.4286,679985.8000,4992539.0000,999.0000,999.0000
PPE,703,27.9305,679736.6000,4992107.0000,999.0000,999.0000
PPE,704,21.3087,673007.4000,4988222.0000,999.0000,999.0000
PPE,705,21.0156,673256.8000,4987791.0000,999.0000,999.0000
PPE,706,21.5112,673506.0000,4988222.0000,999.0000,999.0000
PPE,707,28.1894,672756.9000,4941687.0000,999.0000,999.0000
PPE,708,28.0485,672258.4000,4941687.0000,999.0000,999.0000
PPE,709,28.5316,672507.8000,4941256.0000,999.0000,999.0000
PPE,710,21.9188,672508.6000,4989086.0000,999.0000,999.0000
PPE,711,21.6101,672758.0000,4988654.0000,999.0000,999.0000
PPE,712,22.1045,673007.2000,4989086.0000,999.0000,999.0000
PPE,713,22.5556,672009.8000,4989949.0000,999.0000,999.0000
PPE,714,22.2335,672259.2000,4989517.0000,999.0000,999.0000
PPE,715,22.7252,672508.4000,4989949.0000,999.0000,999.0000
PPE,716,27.7914,671261.3000,4941687.0000,999.0000,999.0000
PPE,717,28.2702,671510.7000,4941256.0000,999.0000,999.0000
PPE,718,27.9158,671759.9000,4941687.0000,999.0000,999.0000
PPE,719,27.6755,670762.8000,4941687.0000,999.0000,999.0000
PPE,720,28.1518,671012.2000,4941256.0000,999.0000,999.0000
PPE,721,21.4219,671013.0000,4989086.0000,999.0000,999.0000
PPE,722,21.0883,671262.4000,4988654.0000,999.0000,999.0000
PPE,723,21.5773,671511.6000,4989086.0000,999.0000,999.0000
PPE,724,22.1069,670514.2000,4989949.0000,999.0000,999.0000
PPE,725,21.7609,670763.6000,4989517.0000,999.0000,999.0000
PPE,726,22.2463,671012.8000,4989949.0000,999.0000,999.0000
PPE,727,27.4692,669765.7000,4941687.0000,999.0000,999.0000
PPE,728,27.9402,670015.1000,4941256.0000,999.0000,999.0000
PPE,729,27.5680,670264.3000,4941687.0000,999.0000,999.0000
PPE,730,27.3792,669267.2000,4941687.0000,999.0000,999.0000
PPE,731,27.8471,669516.5000,4941256.0000,999.0000,999.0000
PPE,732,21.0199,669517.4000,4989086.0000,999.0000,999.0000
PPE,733,20.6618,669766.8000,4988654.0000,999.0000,999.0000
PPE,734,21.1430,670015.9000,4989086.0000,999.0000,999.0000
PPE,735,21.7519,669018.6000,4989949.0000,999.0000,999.0000
PPE,736,21.3827,669268.0000,4989517.0000,999.0000,999.0000
PPE,737,21.8595,669517.2000,4989949.0000,999.0000,999.0000
PPE,738,27.2255,668270.1000,4941687.0000,999.0000,999.0000
PPE,739,27.6871,668519.5000,4941256.0000,999.0000,999.0000
PPE,740,27.2979,668768.7000,4941687.0000,999.0000,999.0000
PPE,741,27.1621,667771.6000,4941687.0000,999.0000,999.0000
PPE,742,27.6202,668020.9000,4941256.0000,999.0000,999.0000
PPE,743,20.7183,668021.8000,4989086.0000,999.0000,999.0000
PPE,744,20.3366,668271.2000,4988654.0000,999.0000,999.0000
PPE,745,20.8074,668520.3000,4989086.0000,999.0000,999.0000
PPE,746,21.4953,667523.0000,4989949.0000,999.0000,999.0000
PPE,747,21.1040,667772.4000,4989517.0000,999.0000,999.0000
PPE,748,21.5697,668021.6000,4989949.0000,999.0000,999.0000
PPE,749,27.0624,666774.5000,4941687.0000,999.0000,999.0000
PPE,750,27.5131,667023.9000,4941256.0000,999.0000,999.0000
PPE,751,27.1077,667273.0000,4941687.0000,999.0000,999.0000
PPE,752,27.0262,666276.0000,4941687.0000,999.0000,999.0000
PPE,753,27.4730,666525.3000,4941256.0000,999.0000,999.0000
PPE,754,20.5216,666526.2000,4989086.0000,999.0000,999.0000
PPE,755,20.1175,666775.6000,4988654.0000,999.0000,999.0000
PPE,756,20.5753,667024.7000,4989086.0000,999.0000,999.0000
PPE,757,21.3407,666027.4000,4989949.0000,999.0000,999.0000
PPE,758,20.9287,666276.8000,4989517.0000,999.0000,999.0000
PPE,759,21.3808,666525.9000,4989949.0000,999.0000,999.0000
PPE,760,26.9812,665278.9000,4941687.0000,999.0000,999.0000
PPE,761,27.4198,665528.3000,4941256.0000,999.0000,999.0000
PPE,762,26.9991,665777.4000,4941687.0000,999.0000,999.0000
PPE,763,26.9726,664780.4000,4941687.0000,999.0000,999.0000
PPE,764,27.4067,665029.7000,4941256.0000,999.0000,999.0000
