E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],
       706906.700000,      4960674.000000,            0.007000,            0.003000,            0.005000,
       706906.700000,      4959678.000000,            0.006000,            0.002000,            0.004000,
       706475.500000,      4959927.000000,            0.043000,            0.041000,            0.042000,
       706906.700000,      4959180.000000,            0.006000,            0.002000,            0.003000,
       706475.500000,      4959429.000000,            0.045000,            0.033000,            0.039000,
       706475.500000,      4958931.000000,            0.044000,            0.024000,            0.032000,
       706906.700000,      4958682.000000,            0.006000,            0.003000,            0.004000,
       706906.700000,      4958184.000000,            0.006000,            0.003000,            0.004000,
       693196.900000,      4941687.000000,            0.026000,            0.035000,            0.030000,
       693695.400000,      4941687.000000,            0.026000,            0.033000,            0.029000,
       693446.000000,      4942119.000000,            0.032000,            0.047000,            0.039000,
       693446.300000,      4941256.000000,            0.003000,            0.006000,            0.004000,
       693944.800000,      4941256.000000,            0.003000,            0.006000,            0.004000,
       694443.300000,      4941256.000000,            0.003000,            0.006000,            0.004000,
       694194.000000,      4941687.000000,            0.026000,            0.031000,            0.028000,
       694941.900000,      4941256.000000,            0.003000,            0.006000,            0.004000,
       694692.500000,      4941687.000000,            0.025000,            0.029000,            0.027000,
       694941.400000,      4942982.000000,            0.021000,            0.027000,            0.024000,
       695439.900000,      4942982.000000,            0.019000,            0.026000,            0.022000,
       695190.500000,      4943414.000000,            0.025000,            0.023000,            0.024000,
       695191.000000,      4941687.000000,            0.024000,            0.027000,            0.026000,
       695689.600000,      4941687.000000,            0.023000,            0.026000,            0.025000,
       695440.200000,      4942119.000000,            0.028000,            0.042000,            0.034000,
       696188.100000,      4941687.000000,            0.023000,            0.025000,            0.024000,
       695938.700000,      4942119.000000,            0.027000,            0.041000,            0.033000,
       705612.900000,      4951463.000000,            0.017000,            0.023000,            0.020000,
       705612.900000,      4950965.000000,            0.018000,            0.021000,            0.020000,
       706044.200000,      4951214.000000,            0.018000,            0.023000,            0.020000,
       696437.500000,      4941256.000000,            0.002000,            0.005000,            0.003000,
       696936.000000,      4941256.000000,            0.002000,            0.005000,            0.003000,
       696686.600000,      4941687.000000,            0.023000,            0.025000,            0.024000,
       706044.200000,      4950218.000000,            0.017000,            0.027000,            0.021000,
       706044.200000,      4949720.000000,            0.017000,            0.025000,            0.021000,
       706475.500000,      4949969.000000,            0.025000,            0.022000,            0.023000,
       697185.200000,      4941687.000000,            0.022000,            0.023000,            0.023000,
       697683.700000,      4941687.000000,            0.021000,            0.023000,            0.022000,
       697434.300000,      4942119.000000,            0.023000,            0.038000,            0.030000,
       698182.200000,      4941687.000000,            0.019000,            0.025000,            0.022000,
       697932.800000,      4942119.000000,            0.022000,            0.037000,            0.028000,
       706906.700000,      4952209.000000,            0.006000,            0.004000,            0.004000,
       706906.700000,      4952707.000000,            0.005000,            0.004000,            0.004000,
       706475.500000,      4952458.000000,            0.015000,            0.017000,            0.016000,
       698930.200000,      4941256.000000,            0.002000,            0.004000,            0.003000,
       698680.800000,      4941687.000000,            0.018000,            0.023000,            0.020000,
       698431.600000,      4941256.000000,            0.002000,            0.004000,            0.003000,
       706475.500000,      4950965.000000,            0.020000,            0.020000,            0.020000,
       706475.500000,      4951463.000000,            0.014000,            0.019000,            0.016000,
       699677.600000,      4942551.000000,            0.014000,            0.014000,            0.014000,
       699428.200000,      4942982.000000,            0.014000,            0.012000,            0.013000,
       699179.000000,      4942551.000000,            0.015000,            0.016000,            0.016000,
       706906.700000,      4951214.000000,            0.006000,            0.004000,            0.005000,
       706906.700000,      4950716.000000,            0.007000,            0.004000,            0.005000,
       700425.800000,      4941256.000000,            0.002000,            0.003000,            0.002000,
       700176.400000,      4941687.000000,            0.018000,            0.016000,            0.017000,
       699927.200000,      4941256.000000,            0.002000,            0.004000,            0.003000,
       706906.700000,      4949720.000000,            0.008000,            0.005000,            0.006000,
       706475.500000,      4949471.000000,            0.021000,            0.023000,            0.022000,
       706906.700000,      4949222.000000,            0.006000,            0.005000,            0.005000,
       701173.200000,      4942551.000000,            0.015000,            0.014000,            0.014000,
       700923.700000,      4942982.000000,            0.012000,            0.020000,            0.016000,
       700674.600000,      4942551.000000,            0.016000,            0.014000,            0.015000,
       701422.800000,      4941256.000000,            0.002000,            0.003000,            0.002000,
       701173.400000,      4941687.000000,            0.019000,            0.010000,            0.013000,
       700924.300000,      4941256.000000,            0.002000,            0.003000,            0.002000,
       705612.600000,      4945987.000000,            0.019000,            0.020000,            0.020000,
       706044.100000,      4946235.000000,            0.019000,            0.024000,            0.022000,
       705612.900000,      4946484.000000,            0.020000,            0.023000,            0.022000,
       702170.500000,      4941687.000000,            0.022000,            0.012000,            0.016000,
       701921.100000,      4942119.000000,            0.019000,            0.012000,            0.015000,
       701672.000000,      4941687.000000,            0.022000,            0.009000,            0.014000,
       702669.000000,      4941687.000000,            0.022000,            0.013000,            0.017000,
       702419.600000,      4942119.000000,            0.016000,            0.013000,            0.014000,
       706475.500000,      4947480.000000,            0.021000,            0.023000,            0.022000,
       706044.200000,      4947231.000000,            0.025000,            0.025000,            0.025000,
       706475.500000,      4946982.000000,            0.024000,            0.022000,            0.023000,
       703167.600000,      4941687.000000,            0.020000,            0.014000,            0.016000,
       702918.200000,      4942119.000000,            0.016000,            0.016000,            0.016000,
       702918.400000,      4941256.000000,            0.002000,            0.003000,            0.003000,
       703417.000000,      4941256.000000,            0.002000,            0.003000,            0.002000,
       706475.500000,      4946484.000000,            0.020000,            0.022000,            0.021000,
       706475.400000,      4945986.000000,            0.015000,            0.021000,            0.018000,
       706906.700000,      4946732.000000,            0.007000,            0.005000,            0.006000,
       706906.700000,      4946235.000000,            0.006000,            0.004000,            0.005000,
       705604.900000,      4944493.000000,            0.016000,            0.024000,            0.019000,
       705165.500000,      4944246.000000,            0.024000,            0.035000,            0.029000,
       705595.700000,      4943995.000000,            0.016000,            0.030000,            0.022000,
       706906.700000,      4945737.000000,            0.005000,            0.004000,            0.005000,
       704663.000000,      4941687.000000,            0.015000,            0.014000,            0.014000,
