E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],
       706044.200000,      4958682.000000,            0.856000,            0.736000,            0.793000,
       706044.200000,      4958184.000000,            0.766000,            0.807000,            0.786000,
       706475.500000,      4958433.000000,            0.925000,            0.655000,            0.778000,
       689458.000000,      4941256.000000,            0.783000,            1.097000,            0.927000,
       689208.600000,      4941687.000000,            0.973000,            0.726000,            0.840000,
       688959.400000,      4941256.000000,            1.052000,            0.850000,            0.945000,
       689956.500000,      4941256.000000,            0.988000,            0.991000,            0.990000,
       689707.100000,      4941687.000000,            0.964000,            0.878000,            0.920000,
       706475.500000,      4960425.000000,            0.612000,            0.777000,            0.689000,
       706475.500000,      4960923.000000,            0.953000,            1.045000,            0.998000,
       706044.200000,      4960674.000000,            1.008000,            0.802000,            0.899000,
       690205.700000,      4941687.000000,            0.975000,            0.861000,            0.916000,
       690704.200000,      4941687.000000,            1.130000,            1.052000,            1.090000,
       690454.800000,      4942119.000000,            1.112000,            0.715000,            0.892000,
       706906.700000,      4960176.000000,            0.589000,            0.776000,            0.676000,
       706906.700000,      4960674.000000,            0.611000,            0.647000,            0.628000,
       706906.700000,      4959678.000000,            0.633000,            0.709000,            0.670000,
       706475.500000,      4959927.000000,            0.596000,            0.819000,            0.699000,
       706906.700000,      4959180.000000,            1.077000,            0.748000,            0.897000,
       706475.500000,      4959429.000000,            0.598000,            0.815000,            0.698000,
       706475.500000,      4958931.000000,            0.856000,            0.673000,            0.759000,
       706906.700000,      4958682.000000,            0.793000,            0.736000,            0.764000,
       706906.700000,      4958184.000000,            0.848000,            0.616000,            0.723000,
       693196.900000,      4941687.000000,            0.755000,            0.964000,            0.853000,
       693695.400000,      4941687.000000,            0.851000,            0.823000,            0.836000,
       693446.000000,      4942119.000000,            0.807000,            0.849000,            0.828000,
       693446.300000,      4941256.000000,            0.895000,            0.967000,            0.930000,
       693944.800000,      4941256.000000,            0.873000,            0.763000,            0.816000,
       694443.300000,      4941256.000000,            0.900000,            0.992000,            0.945000,
       694194.000000,      4941687.000000,            1.057000,            0.699000,            0.859000,
       694941.900000,      4941256.000000,            0.692000,            0.666000,            0.679000,
       694692.500000,      4941687.000000,            0.848000,            0.779000,            0.813000,
       694941.400000,      4942982.000000,            0.784000,            0.643000,            0.710000,
